Customer ID,Total_Spend,Invoice,Quantity
13325.0,675.3,1,240
13326.0,281.76,1,140
13327.0,8996.03,22,4172
13328.0,1308.48,1,680
13329.0,4672.82,14,3266
13330.0,2796.1,6,1951
13331.0,262.4,1,54
13332.0,350.9,1,179
13333.0,1015.74,3,685
13334.0,6195.05,6,3197
13335.0,-955.06,1,-1
13336.0,795.12,1,559
13337.0,1548.55,2,955
13338.0,2223.62,10,1126
13339.0,860.12,1,326
13340.0,22100.56,12,9636
13341.0,775.85,1,301
13342.0,-14.100000000000001,1,-4
13343.0,303.93,2,126
13344.0,2511.69,3,952
13345.0,377.6,2,139
13346.0,299.4,6,180
13347.0,341.36,1,205
13348.0,233.76,1,136
13349.0,247.32,1,225
13350.0,910.72,3,284
13351.0,373.94,1,117
13352.0,389.28,2,315
13353.0,-28.849999999999998,1,-3
13354.0,743.53,1,604
13355.0,674.7,1,314
13356.0,768.24,1,325
13357.0,3805.5099999999998,5,2112
13358.0,439.03,1,285
13359.0,1001.96,4,374
13360.0,1464.1,7,932
13361.0,1450.5,2,324
13362.0,5357.57,10,2469
13363.0,1723.86,3,1146
13364.0,0.0,2,0
13365.0,2164.32,4,1236
13366.0,56.160000000000004,1,144
13367.0,510.20000000000005,1,253
13368.0,1086.1,5,594
13369.0,263.75,2,127
13370.0,721.32,2,336
13371.0,2271.46,4,1016
13372.0,378.64,1,159
13373.0,7587.1900000000005,6,4263
13374.0,422.8,2,135
13375.0,1786.48,3,1123
13376.0,1019.76,3,493
13377.0,1495.43,4,744
13378.0,-756.4,1,-1
13379.0,572.56,3,601
13380.0,62.4,1,48
13381.0,8185.02,15,5108
13382.0,1387.58,5,863
13383.0,305.28000000000003,1,288
13384.0,6635.09,15,4130
13385.0,534.57,1,281
13386.0,835.46,2,514
13387.0,186.94,1,123
13388.0,1135.7,4,700
13389.0,797.96,3,429
13390.0,544.08,1,224
13391.0,59.8,1,4
13392.0,91.14,1,82
13393.0,1105.85,6,658
13394.0,6323.88,24,5157
13395.0,1180.23,3,1660
13396.0,1325.29,4,592
13397.0,3094.11,13,1327
13398.0,670.34,2,341
13399.0,275.4,3,120
13400.0,300.93,2,282
13401.0,-1834.14,1,-1
13402.0,1226.8500000000001,4,917
13403.0,229.5,3,114
13404.0,252.49,2,111
13405.0,1196.561,9,848
13406.0,557.22,3,286
13407.0,2111.89,6,1623
13408.0,49315.022,135,28516
13409.0,-525.65,1,-1
13410.0,2172.51,12,1233
13411.0,213.55,1,72
13412.0,487.34999999999997,1,176
13413.0,345.8,8,382
13414.0,2482.24,7,2700
13415.0,665.42,5,404
13416.0,940.8000000000001,3,208
13417.0,1593.89,7,508
13418.0,11242.22,37,7271
13419.0,221.06,1,275
13420.0,140.35,4,88
13421.0,4044.45,11,2348
13422.0,2601.55,2,1321
13423.0,217.03,1,141
13424.0,557.92,2,526
13425.0,3362.73,8,2352
13426.0,8076.76,24,4847
13427.0,1006.53,6,880
13428.0,478.54,3,356
13429.0,1006.8,4,1390
13430.0,648.6899999999999,4,738
13431.0,3289.24,9,1566
13432.0,439.1,2,217
13433.0,656.87,5,189
13434.0,1666.8600000000001,5,864
13435.0,4431.93,11,2750
13436.0,196.89,1,76
13437.0,3408.06,7,1283
13438.0,46.5,1,10
13439.0,986.61,3,952
13440.0,1213.95,10,551
13441.0,720.9,2,520
13442.0,419.87,3,115
13443.0,1240.71,7,794
13444.0,619.08,2,331
13445.0,241.89999999999998,1,198
13446.0,3608.86,18,2337
13447.0,1104.23,4,577
13448.0,7952.81,19,4171
13449.0,291.88,1,222
13450.0,4117.54,14,4316
13451.0,7019.11,13,5220
13452.0,729.8,3,6
13453.0,758.99,5,339
13454.0,219.87,1,198
13455.0,2080.88,11,767
13456.0,1737.8200000000002,7,756
13457.0,143.27,4,93
13458.0,11850.62,24,6712
13459.0,1160.4099999999999,2,986
13460.0,183.44,2,286
13461.0,4138.5,8,3128
13462.0,1145.6,6,696
13463.0,-158.65,1,-1
13464.0,3083.89,7,1429
13465.0,931.12,2,584
13466.0,952.25,7,648
13467.0,1071.91,2,580
13468.0,12494.38,87,5557
13469.0,82.4,1,52
13470.0,165.0,2,100
13471.0,2501.84,4,1583
13472.0,592.24,2,310
13473.0,2410.98,10,956
13474.0,646.59,3,318
13475.0,1431.78,4,1012
13476.0,1915.77,7,710
13477.0,2806.12,13,2088
13478.0,2068.03,7,1168
13479.0,808.5,7,708
13480.0,627.82,2,362
13481.0,3803.09,14,2040
13482.0,336.09,2,187
13483.0,140.34,1,160
13484.0,767.32,4,212
13485.0,2957.92,15,1788
13486.0,1122.41,3,669
13487.0,846.87,5,362
13488.0,14131.81,29,7358
13489.0,449.52,4,560
13490.0,154.25,1,25
13491.0,4467.66,27,2349
13492.0,1269.84,3,408
13493.0,618.63,2,380
13494.0,316.26000000000005,1,162
13495.0,4790.41,13,2443
13496.0,617.93,3,329
13497.0,1139.83,7,521
13498.0,327.38,1,362
13499.0,1146.96,7,1358
13500.0,1436.3,5,814
13501.0,2840.26,5,1238
13502.0,774.6,6,488
13503.0,1747.39,12,1082
13504.0,295.93,1,178
13505.0,4282.88,8,2461
13506.0,1308.53,8,936
13507.0,2479.16,4,1597
13508.0,287.05,2,180
13509.0,1114.72,8,1214
13510.0,4488.39,17,3022
13511.0,244.61,2,53
13512.0,713.39,4,419
13513.0,796.99,4,352
13514.0,815.9000000000001,4,288
13515.0,1265.82,6,819
13516.0,1685.26,4,1114
13517.0,2109.07,5,1360
13518.0,627.16,1,382
13519.0,331.26,3,132
13520.0,6377.25,15,3115
13521.0,1071.73,3,718
13522.0,125.80000000000001,1,44
13523.0,4325.07,7,1982
13524.0,680.1800000000001,5,324
13525.0,628.78,2,394
13526.0,942.5999999999999,4,1647
13527.0,4507.59,14,2716
13528.0,-40.0,1,-16
13529.0,307.76,2,74
13530.0,402.97999999999996,1,272
13531.0,1433.07,6,497
13532.0,210.31,1,129
13533.0,269.09,3,202
13534.0,7324.5,60,3708
13535.0,89.5,1,10
13536.0,3444.39,7,2126
13537.0,717.85,2,337
13538.0,3103.13,12,959
13539.0,1531.26,9,698
13540.0,632.39,3,189
13541.0,717.9,3,266
13542.0,3924.09,18,801
13543.0,1439.6100000000001,2,329
13544.0,781.7,7,330
13545.0,337.64,3,245
13546.0,1086.24,5,587
13547.0,167.08,1,79
13548.0,901.44,3,558
13549.0,1003.72,9,553
13550.0,342.55,1,430
13551.0,244.2,2,36
13552.0,6588.63,32,2562
13553.0,499.6,1,201
13554.0,1547.46,10,564
13555.0,8798.99,16,4743
13556.0,200.82,2,134
13557.0,2980.08,16,2360
13558.0,594.52,4,338
13559.0,990.0,2,360
13560.0,171.42000000000002,1,63
13561.0,1803.4,11,1125
13562.0,4838.18,8,1603
13563.0,777.53,2,209
13564.0,15036.14,54,8774
13565.0,414.8,3,260
13566.0,1688.6,5,1257
13567.0,1074.19,5,641
13568.0,187.05,1,66
13569.0,726.54,4,345
13570.0,239.49,1,161
13571.0,4537.26,26,3191
13572.0,1384.25,1,534
13573.0,904.52,6,647
13574.0,404.45,1,304
13575.0,732.0699999999999,5,449
13576.0,11167.0,32,4493
13577.0,3346.62,14,1612
13578.0,147.66,1,127
13579.0,1371.14,6,714
13580.0,107.75,1,45
13581.0,280.53000000000003,2,119
13582.0,241.68,2,106
13583.0,1445.031,2,1097
13584.0,340.4,5,273
13585.0,674.46,4,1338
13586.0,127.28,1,38
13587.0,1308.1,6,644
13588.0,2445.12,13,2573
13589.0,1120.74,6,293
13590.0,6284.74,21,5261
13591.0,2081.19,8,849
13592.0,247.95999999999998,4,84
13593.0,5444.81,16,2142
13594.0,508.42,3,394
13595.0,784.48,3,341
13596.0,664.11,2,384
13597.0,372.21,3,220
13598.0,749.21,6,392
13599.0,9433.75,52,6024
13600.0,518.42,2,599
13601.0,1159.99,4,957
13602.0,1025.17,4,538
13603.0,164.34,1,164
13604.0,713.39,2,239
13605.0,522.67,2,425
13606.0,276.75,3,276
13607.0,1058.1100000000001,3,460
13608.0,232.05,1,110
13609.0,167.35,1,19
13610.0,2071.96,17,861
13611.0,3259.4300000000003,14,1975
13612.0,777.79,2,438
13613.0,1039.8500000000001,5,445
13614.0,2332.74,6,821
13615.0,6212.2300000000005,12,2891
13616.0,283.85,2,172
13617.0,1263.8,9,592
13618.0,177.34,1,246
13619.0,224.94,2,79
13620.0,112.34,1,74
13621.0,213.85,1,343
13622.0,651.45,2,377
13623.0,2412.93,15,996
13624.0,427.18,2,814
13625.0,301.26,1,144
13626.0,689.49,3,395
13627.0,2217.55,10,1627
13628.0,310.14,1,106
13629.0,13370.86,19,7722
13630.0,1995.68,11,1377
13631.0,3021.77,12,460
13632.0,3632.36,10,1630
13633.0,-306.66,1,-1
13634.0,4479.85,17,1934
13635.0,2948.22,6,1869
13636.0,941.62,6,586
13637.0,804.3,3,405
13638.0,122.64,1,93
13639.0,1346.27,2,997
13640.0,405.0,1,108
13641.0,921.82,7,1080
13642.0,459.45,5,230
13643.0,2112.17,15,894
13644.0,2597.52,5,2060
13645.0,252.1,1,158
13646.0,323.3,3,78
13647.0,3033.78,9,1794
13648.0,1679.01,11,928
13649.0,1453.68,6,782
13650.0,3098.5,16,1674
13651.0,208.95,4,60
13652.0,2262.05,5,1458
13653.0,152.2,1,72
13654.0,6308.0,11,4762
13655.0,2259.3,8,1212
13656.0,1053.35,7,859
13657.0,382.14,2,209
13658.0,5772.07,13,2146
13659.0,4706.43,17,2492
13660.0,295.74,2,134
13661.0,325.24,1,118
13662.0,2166.63,17,1142
13663.0,2013.6100000000001,6,891
13664.0,-13.14,1,-1
13665.0,1711.6599999999999,3,1652
13666.0,127.89999999999999,5,54
13667.0,299.05,1,149
13668.0,12607.68,47,5945
13669.0,413.55,3,393
13670.0,349.7,1,282
13671.0,172.6,1,95
13672.0,162.07000000000002,7,80
13673.0,387.44,2,114
13674.0,215.88,2,98
13675.0,486.82000000000005,2,330
13676.0,153.15,3,59
13677.0,551.24,2,217
13678.0,232.6,1,924
13679.0,281.26,3,102
13680.0,9899.56,13,4575
13681.0,827.83,4,360
13682.0,59.5,1,10
13683.0,258.6,1,180
13684.0,544.42,6,222
13685.0,3119.44,7,5056
13686.0,409.04,3,378
13687.0,11880.84,1,87167
13688.0,375.5,1,130
13689.0,1259.5,2,722
13690.0,172.25,1,67
13691.0,212.78,1,145
13692.0,3016.4500000000003,8,2089
13693.0,1948.32,13,871
13694.0,190020.84,164,184534
13695.0,2770.73,16,1791
13696.0,2008.7,4,546
13697.0,151.29999999999998,1,177
13698.0,451.73,2,227
13699.0,711.4,3,214
13700.0,2569.7200000000003,14,2775
13701.0,159.55,2,79
13702.0,135.18,1,74
13703.0,99.5,3,10
13704.0,2295.31,10,1528
13705.0,1717.19,7,906
13706.0,631.17,2,301
13707.0,3365.86,5,2210
13708.0,285.33,1,301
13709.0,7492.41,22,4107
13710.0,509.52,3,336
13711.0,1632.6100000000001,15,796
13712.0,766.42,2,1128
13713.0,740.76,3,284
13714.0,161.35,1,50
13715.0,8108.09,21,4785
13716.0,138.28,1,138
13717.0,1748.05,11,2141
13718.0,306.55,2,173
13719.0,2783.08,11,1588
13720.0,799.9,4,501
13721.0,741.54,2,512
13722.0,5629.16,11,3058
13723.0,1194.08,6,593
13724.0,213.01,1,130
13725.0,1809.81,11,659
13726.0,1079.6599999999999,2,1054
13727.0,1061.4,9,365
13728.0,2855.17,16,1269
13729.0,676.4300000000001,5,405
13730.0,752.6,2,488
13731.0,610.59,2,278
13732.0,491.86,1,498
13733.0,484.53000000000003,3,333
13734.0,3445.34,6,209
13735.0,9422.36,22,4047
13736.0,2701.27,12,1537
13737.0,339.59999999999997,1,125
13738.0,434.78000000000003,1,237
13739.0,292.2,2,76
13740.0,1582.77,5,987
13741.0,666.33,4,217
13742.0,3079.27,14,1107
13743.0,1340.1499999999999,8,1775
13744.0,1080.52,2,1153
13745.0,761.27,4,1121
13746.0,176.69,1,83
13747.0,169.79999999999998,2,60
13748.0,2064.35,9,1028
13749.0,-10.25,1,-7
13750.0,3563.6,13,1360
13751.0,296.25,1,152
13752.0,1579.8300000000002,7,1005
13753.0,2094.57,4,1450
13754.0,447.05,3,315
13755.0,2101.39,10,1219
13756.0,8595.65,25,5112
13757.0,195.55,1,54
13758.0,8544.29,19,4658
13759.0,659.4100000000001,2,287
13760.0,1358.6399999999999,6,619
13761.0,1952.17,6,1079
13762.0,2165.76,6,2336
13763.0,5181.99,6,3220
13764.0,2919.62,6,2084
13765.0,352.821,1,297
13766.0,190.35,1,137
13767.0,33480.82,96,14500
13768.0,758.07,8,357
13769.0,5444.33,29,2436
13770.0,785.37,4,468
13771.0,5726.07,10,3139
13772.0,3080.52,9,1424
13773.0,301.54,2,174
13774.0,345.0,1,192
13775.0,1049.66,1,455
13776.0,-340.17,8,-4
13777.0,49218.41,73,23034
13778.0,1116.54,5,510
13779.0,161.13,1,53
13780.0,732.07,3,479
13781.0,770.88,4,299
13782.0,1778.1299999999999,14,642
13783.0,1542.09,4,3437
13784.0,2897.18,15,2822
13785.0,542.49,4,151
13786.0,2505.46,8,1502
13787.0,1173.7,9,987
13788.0,3.75,1,1
13789.0,239.45999999999998,1,258
13790.0,348.8,1,748
13791.0,1047.68,3,828
13792.0,383.95,3,156
13793.0,96.0,1,52
13794.0,126.03,1,63
13795.0,836.3,4,1250
13796.0,289.7,1,218
13797.0,1168.45,4,570
13798.0,73166.92,125,47251
13799.0,2039.82,13,1358
13800.0,1679.56,3,891
13801.0,324.8,1,168
13802.0,25491.56,24,13830
13803.0,1319.1100000000001,4,819
13804.0,3161.12,9,1797
13805.0,924.6,2,1900
13806.0,256.38,1,56
13807.0,397.3,4,114
13808.0,1747.66,5,782
13809.0,679.7,3,281
13810.0,899.51,4,311
13811.0,591.75,4,67
13812.0,539.0,3,333
13813.0,2686.42,12,1276
13814.0,2239.07,5,1211
13815.0,7285.79,10,5358
13816.0,555.04,4,260
13817.0,382.98,2,211
13818.0,61.28,1,60
13819.0,2631.1,7,2302
13820.0,632.5,5,282
13821.0,1355.38,7,471
13822.0,632.0,2,611
13823.0,3358.55,8,1560
13824.0,3273.36,14,1434
13825.0,255.59,2,182
13826.0,174.65,2,80
13827.0,409.8,3,138
13828.0,209.49,1,311
13829.0,0.0,2,0
13830.0,135.95000000000002,2,45
13831.0,6571.139999999999,20,2389
13832.0,598.64,3,417
13833.0,700.41,2,243
13834.0,247.89,3,214
13835.0,1044.82,8,513
13836.0,602.52,3,270
13837.0,266.59000000000003,2,182
13838.0,1690.07,10,694
13839.0,139.95000000000002,1,25
13840.0,651.4,1,358
13841.0,85.0,1,100
13842.0,5294.39,19,2709
13843.0,319.75,1,145
13844.0,361.62,1,196
13845.0,312.98,1,182
13846.0,1290.34,5,700
13847.0,310.72,1,96
13848.0,3015.0,8,9200
13849.0,3443.8,6,1881
13850.0,1586.81,2,941
13851.0,4516.76,9,2519
13852.0,170.45000000000002,2,79
13853.0,1056.94,2,304
13854.0,11848.81,45,3621
13855.0,1253.94,5,561
13856.0,1058.88,15,1086
13857.0,997.11,7,780
13858.0,216.17,1,75
13859.0,515.86,2,167
13860.0,1240.0,6,589
13861.0,251.31,3,220
13862.0,2534.04,11,1921
13863.0,1217.63,6,546
13864.0,662.4000000000001,1,192
13865.0,501.56,4,204
13866.0,145.67000000000002,1,57
13867.0,1005.09,3,501
13868.0,3192.54,2,1964
13869.0,7996.87,10,4302
13870.0,5689.84,18,3443
13871.0,7804.95,21,3462
13872.0,891.32,6,332
13873.0,1031.02,9,470
13874.0,1989.2,10,851
13875.0,4814.37,14,3072
13876.0,122.7,1,36
13877.0,446.33,5,475
13878.0,2416.9,4,927
13879.0,395.5,1,204
13880.0,4293.86,17,2535
13881.0,44392.5,51,29446
13882.0,1131.28,6,950
13883.0,6342.74,26,3493
13884.0,1788.93,14,745
13885.0,506.8,2,182
13886.0,243.56,1,126
13887.0,349.55,1,147
13888.0,2001.59,7,795
13889.0,1855.73,8,947
13890.0,2858.73,22,1365
13891.0,859.21,3,476
13892.0,1267.6499999999999,6,3125
13893.0,821.1,1,190
13894.0,535.97,5,339
13895.0,3923.62,8,2058
13896.0,388.55,1,149
13897.0,1160.72,3,820
13898.0,686.4,2,544
13899.0,388.52,2,156
13900.0,1608.09,7,936
13901.0,5599.34,20,3326
13902.0,30411.26,8,218090
13903.0,165.45000000000002,1,103
13904.0,332.64,2,332
13905.0,244.45,3,124
13906.0,42.0,1,100
13907.0,136.8,1,68
13908.0,2347.05,5,1470
13909.0,282.85,2,301
13910.0,-127.66,1,-1
13911.0,4200.04,22,4476
13912.0,124.95,1,29
13913.0,42.22,1,10
13914.0,613.95,3,379
13915.0,31.200000000000003,2,16
13916.0,1260.51,5,667
13917.0,272.04,2,228
13918.0,1212.8400000000001,2,1140
13919.0,1326.03,5,1096
13920.0,1734.88,5,1768
13921.0,720.75,5,209
13922.0,824.7,5,453
13923.0,351.13,1,185
13924.0,1682.08,11,1532
13925.0,616.65,6,327
13926.0,223.85000000000002,1,104
13927.0,689.96,3,457
13928.0,464.57,4,129
13929.0,3318.1,14,1550
13930.0,337.34,2,274
13931.0,5250.78,12,3484
13932.0,307.4,1,72
13933.0,608.7900000000001,2,205
13934.0,922.1,1,390
13935.0,6116.92,3,2252
13936.0,924.36,4,655
13937.0,867.38,3,586
13938.0,71.66,1,70
13939.0,1533.66,10,1600
13940.0,839.14,4,516
13941.0,9826.630000000001,17,4725
13942.0,320.0,1,1000
13943.0,246.54,1,94
13944.0,200.43,1,153
13945.0,854.15,2,413
13946.0,1745.43,7,2823
13947.0,90.6,1,44
13948.0,536.86,5,246
13949.0,2427.32,6,2474
13950.0,728.56,5,321
13951.0,674.45,3,459
13952.0,12790.891,17,5938
13953.0,6640.68,12,5224
13954.0,378.59,3,141
13955.0,544.0699999999999,3,272
13956.0,1019.27,5,486
13957.0,458.25,3,157
13958.0,4504.78,12,2215
13959.0,1064.77,6,694
13960.0,230.22,2,142
13961.0,498.7,2,222
13962.0,362.8,3,160
13963.0,2748.32,18,2000
13964.0,421.9,3,226
13965.0,777.6600000000001,5,402
13966.0,384.26,1,760
13967.0,166.3,2,66
13968.0,123.66,1,174
13969.0,12820.36,39,6578
13970.0,846.55,2,469
13971.0,4593.83,18,3052
13972.0,190.25,2,187
13973.0,264.7,1,109
13974.0,663.52,4,354
13975.0,5224.85,14,3876
13976.0,1192.36,4,452
13977.0,519.8100000000001,1,303
13978.0,196.79000000000002,2,315
13979.0,3290.53,11,2252
13980.0,722.02,9,457
13981.0,327.39,2,233
13982.0,3927.49,13,2466
13983.0,6638.85,30,3811
13984.0,1461.32,13,893
13985.0,9982.31,24,4929
13986.0,320.46,1,430
13987.0,682.54,2,492
13988.0,4708.64,11,3366
13989.0,2026.06,5,2207
13990.0,311.3,1,190
13991.0,847.54,7,993
13992.0,219.5,3,154
13993.0,6690.36,24,2120
13994.0,2274.14,6,932
13995.0,3836.26,18,2324
13996.0,895.76,2,613
13997.0,376.46,3,143
13998.0,566.7,3,204
13999.0,9438.01,36,5023
14000.0,1877.5900000000001,8,1811
14001.0,4216.1,10,1776
14002.0,529.73,2,877
14003.0,209.41,1,149
14004.0,6258.45,11,3425
14005.0,2874.72,5,2478
14006.0,2196.67,7,2181
14007.0,79.48,1,16
14008.0,493.74,2,320
14009.0,1090.23,4,947
14010.0,288.09999999999997,3,128
14011.0,451.91999999999996,3,642
14012.0,328.8,1,160
14013.0,1006.22,6,766
14014.0,1948.21,3,2004
14015.0,917.34,1,378
14016.0,11379.71,13,5720
14017.0,229.75,1,73
14018.0,367.15000000000003,1,224
14019.0,1398.96,4,1034
14020.0,1213.26,5,641
14021.0,1716.58,7,878
14022.0,792.15,2,681
14023.0,584.07,2,345
14024.0,645.74,3,238
14025.0,3969.1,10,1904
14026.0,713.11,2,427
14027.0,104.82,1,62
14028.0,3175.5,5,4679
14029.0,467.66,2,198
14030.0,7405.1,22,4161
14031.0,36048.26,55,13234
14032.0,4482.21,25,3703
14033.0,109.44,1,576
14034.0,509.09,4,312
14035.0,2790.5,11,1402
14036.0,626.65,1,268
14037.0,755.95,7,563
14038.0,3000.93,8,1697
14039.0,267.28000000000003,2,192
14040.0,12336.08,42,4922
14041.0,141.41,1,94
14042.0,431.98,1,180
14043.0,299.65,3,151
14044.0,3060.75,11,2099
14045.0,9334.23,19,4121
14046.0,154.99,1,460
14047.0,3881.11,19,1528
14048.0,713.89,4,453
14049.0,12848.4,18,8425
14050.0,746.36,2,689
14051.0,21441.48,42,5653
14052.0,466.66,2,174
14053.0,572.3,4,490
14054.0,92.46,1,62
14055.0,1520.96,3,720
14056.0,8062.46,29,4211
14057.0,8276.1,23,6270
14058.0,469.19,2,211
14059.0,183.6,1,128
14060.0,8882.3,32,7405
14061.0,917.4300000000001,3,133
14062.0,25416.28,27,12693
14063.0,-3767.1999999999994,13,3846
14064.0,2967.57,21,3382
14065.0,889.37,4,581
14066.0,152.55,1,45
14067.0,374.7,2,361
14068.0,1493.32,5,498
14069.0,225.81,2,58
14070.0,321.6,1,85
14071.0,1306.16,9,899
14072.0,390.85,1,65
14073.0,139.54,2,128
14074.0,219.39999999999998,1,228
14075.0,1734.87,6,1494
14076.0,118.67,1,79
14077.0,615.0799999999999,6,376
14078.0,1553.47,9,586
14079.0,618.73,2,302
14080.0,1075.73,6,267
14081.0,4747.52,16,3361
14082.0,413.36,2,246
14083.0,1082.19,11,760
14084.0,150.5,1,306
14085.0,9707.92,34,6433
14086.0,39.95,1,1
14087.0,786.72,5,693
14088.0,62400.02,20,15179
14089.0,158.75,1,133
14090.0,76.32000000000001,1,72
14091.0,9530.08,2,3316
14092.0,7215.64,27,3601
14093.0,433.86,1,391
14094.0,310.82,2,157
14095.0,2.95,1,1
14096.0,57120.909999999996,34,16335
14097.0,422.85999999999996,2,352
14098.0,147.35,1,104
14099.0,5685.71,22,3656
14100.0,191.95000000000002,1,63
14101.0,9942.13,14,10530
14102.0,1060.33,8,746
14103.0,0.0,1,5
14104.0,743.53,5,496
14105.0,5703.9800000000005,9,3483
14106.0,214.79999999999998,1,24
14107.0,4853.7,13,3481
14108.0,1041.21,5,672
14109.0,80.2,2,56
14110.0,12957.6,35,5825
14111.0,688.6,5,457
14112.0,5524.51,27,3422
14113.0,6156.75,31,3092
14114.0,1364.09,7,650
14115.0,622.6700000000001,2,509
14116.0,1382.74,5,707
14117.0,90.0,1,72
14118.0,458.45,1,97
14119.0,163.47,3,175
14120.0,-23.8,1,-4
14121.0,2740.3,6,2078
14122.0,309.77,5,95
14123.0,436.18,1,234
14124.0,419.58000000000004,1,1618
14125.0,2720.63,3,1628
14126.0,1109.96,5,837
14127.0,1900.0800000000002,6,828
14128.0,909.36,4,811
14129.0,2591.34,9,1414
14130.0,1858.77,4,1215
14131.0,168.22,1,105
14132.0,3580.13,12,3366
14133.0,895.8399999999999,6,392
14134.0,11123.35,15,5814
14135.0,8800.8,25,8511
14136.0,1553.96,7,1145
14137.0,294.1,2,400
14138.0,965.8800000000001,2,600
14139.0,1086.8,4,1049
14140.0,920.05,3,809
14141.0,879.0300000000001,6,337
14142.0,655.94,4,512
14143.0,115.8,1,30
14144.0,30.599999999999998,1,12
14145.0,7006.05,8,1535
14146.0,8208.87,13,5229
14147.0,2019.3,12,837
14148.0,466.29,2,223
14149.0,259.43,3,129
14150.0,658.64,2,496
14151.0,666.7,3,404
14152.0,1975.44,9,1826
14153.0,233.4,1,312
14154.0,6263.6,10,3204
14155.0,118.75,1,25
14156.0,296063.44,202,162245
14157.0,946.24,6,510
14158.0,507.66,1,781
14159.0,7494.67,25,6295
14160.0,8421.47,7,4661
14161.0,2996.93,7,1480
14162.0,289.36,2,142
14163.0,2594.62,5,950
14164.0,1631.77,2,1033
14165.0,120.44,1,53
14166.0,251.15,2,82
14167.0,1274.29,8,340
14168.0,305.9,3,138
14169.0,621.51,2,205
14170.0,570.18,3,270
14171.0,498.79,2,211
14172.0,356.27,4,77
14173.0,566.95,7,191
14174.0,134.46,1,94
14175.0,7350.44,17,2920
14176.0,753.5600000000001,6,263
14177.0,2204.74,14,1042
14178.0,1600.26,7,1494
14179.0,701.57,2,319
14180.0,5909.0,42,833
14181.0,308.35,2,120
14182.0,660.07,5,172
14183.0,278.34000000000003,2,60
14184.0,452.89,1,127
14185.0,197.65,1,6
14186.0,1550.63,5,1550
14187.0,123.5,1,50
14188.0,2018.91,10,1145
14189.0,5453.38,25,4374
14190.0,79.9,1,2
14191.0,4713.41,17,3709
14192.0,293.74,1,218
14193.0,1210.19,3,653
14194.0,18442.87,54,9927
14195.0,2381.24,10,1844
14196.0,335.52,1,142
14197.0,390.05,1,143
14198.0,1527.58,13,608
14199.0,916.4999999999999,6,230
14200.0,379.2,1,140
14201.0,1134.14,12,794
14202.0,847.76,3,166
14203.0,339.34,1,80
14204.0,1024.83,4,469
14205.0,2146.58,12,1235
14206.0,1145.21,5,926
14207.0,157.8,1,36
14208.0,567.05,2,529
14209.0,4937.37,19,1727
14210.0,5509.37,21,2503
14211.0,4301.69,26,2551
14212.0,2190.14,2,2046
14213.0,-1.4210854715202004e-14,2,0
14214.0,1000.23,7,748
14215.0,3238.53,10,2177
14216.0,2142.39,6,709
14217.0,3105.52,33,1207
14218.0,169.48000000000002,1,160
14219.0,633.83,3,363
14220.0,1515.0,4,468
14221.0,6506.59,19,3806
14222.0,683.17,1,607
14223.0,975.23,4,583
14224.0,1841.71,9,826
14225.0,2009.17,5,1154
14226.0,2950.38,9,1705
14227.0,6327.31,22,4036
14228.0,745.5,3,260
14229.0,2468.99,11,911
14230.0,979.8000000000001,3,246
14231.0,1131.97,6,603
14232.0,2043.93,8,1937
14233.0,2766.96,10,1226
14234.0,754.12,4,951
14235.0,4666.99,10,3002
14236.0,1543.44,7,772
14237.0,466.04,3,236
14238.0,434.23,3,189
14239.0,4203.72,24,1721
14240.0,1247.49,3,655
14241.0,333.70000000000005,2,242
14242.0,280.55,2,123
14243.0,7152.06,23,3610
14244.0,354.82,2,802
14245.0,1677.48,5,971
14246.0,1474.06,3,804
14247.0,750.61,6,377
14248.0,1032.95,3,692
14249.0,5400.461,12,2383
14250.0,1904.05,3,1200
14251.0,2879.7000000000003,5,1674
14252.0,350.99,1,111
14253.0,363.40000000000003,2,88
14254.0,601.03,1,263
14255.0,-1441.6,4,-2
14256.0,2384.14,9,1138
14257.0,5942.0,10,3327
14258.0,31027.35,32,17271
14259.0,120.0,1,68
14260.0,824.28,3,544
14261.0,1163.45,2,406
14262.0,2618.23,8,1645
14263.0,322.93,1,171
14264.0,1475.8600000000001,8,545
14265.0,1373.35,4,715
14266.0,40.56,1,24
14267.0,1259.19,9,459
14268.0,354.85,1,147
14269.0,261.68,2,114
14270.0,492.65000000000003,1,197
14271.0,214.18,2,148
14272.0,920.81,4,1097
14273.0,559.97,4,264
14274.0,256.6,1,178
14275.0,1189.3799999999999,6,538
14276.0,1929.32,13,1344
14277.0,4296.2699999999995,14,1883
14278.0,205.83,1,131
14279.0,191.86,2,46
14280.0,134.04,1,52
14281.0,245.15,1,45
14282.0,7245.76,26,5162
14283.0,628.4399999999999,4,550
14284.0,1282.85,4,506
14285.0,3158.64,9,953
14286.0,8396.7,12,8695
14287.0,151.23000000000002,4,236
14288.0,413.85,2,187
14289.0,911.26,6,292
14290.0,4208.93,14,1514
14291.0,7844.4,25,6140
14292.0,8887.9,27,3373
14293.0,2809.41,10,1414
14294.0,375.34,1,190
14295.0,2316.06,8,1022
14296.0,448.45,3,313
14297.0,1284.06,6,861
14298.0,90489.31,84,99854
14299.0,12607.53,41,7961
14300.0,43.2,1,32
14301.0,1956.23,7,1673
14302.0,742.9000000000001,3,298
14303.0,277.94,2,218
14304.0,1523.81,5,687
